gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
Nxpe3,79.32473938676581,-1.5298271219191053,0.3144216822749444,1.9382477744120018e-7,2.6584768917004727e-6
Nxpe4,26.421734419862723,-0.22262980190833767,0.494933309645362,0.5556057746241364,0.6830107755225265
Nxpe5,107.6683126389945,-2.179115708419084,0.5209049150838649,2.2209570704599536e-6,2.2502042417581914e-5
Nxph3,22.5694967380773,-0.6386970299859622,0.5399790848343058,0.11481040785435927,0.22008556252590125
Nxph4,58.42562687935035,-3.274667097650945,0.42778811168414693,1.1784251038878406e-15,1.5542585388063555e-13
Nxt1,310.6532849756724,-0.1073859197959249,0.24730433253796003,0.6448242692171693,0.7536290320290499
Nxt2,243.01255273943104,0.5407075201665013,0.27162792931415464,0.03363821287000989,0.08433531576982113
Nyap1,34.29084988679416,-0.510790042403845,0.30757925067434283,0.06809015019634851,0.14659870667508446
Nynrin,391.72619943952805,-0.5215489452639388,0.42006983893955036,0.1365830569774875,0.24973448665323
Oacyl,30.89827288984799,-0.33047303022794117,0.327372101478184,0.2615654639588693,0.40340833510131735
Oaf,2006.9619785240523,-3.205263328111598,0.5363497972320466,9.492555633602108e-11,3.4881599955117e-9
Oard1,584.4688924680288,0.3304582153150037,0.2909440441874185,0.22036747974721896,0.35562625896044986
Oas1a,351.1032585479185,1.7254606889378084,0.49136941011784757,7.92464042479481e-5,5.193557602265702e-4
Oas1b,149.91455295892186,1.7823202039370645,0.48138213584460365,3.681988361709053e-5,2.6415897075845616e-4
Oas1c,76.58132023666636,0.7334589389670669,0.4159117918632832,0.04080494523090106,0.09820310377172865
Oas1g,100.09958627562048,1.6108384387236436,0.5512725916596822,6.379681776069653e-4,0.00310104176360977
Oas2,791.3668238323111,1.3272643813904164,0.6653513370815219,0.009793601675653645,0.030657148538409756
Oas3,249.21021472028514,2.197891689439765,0.7816363443966224,5.720557350452468e-4,0.00282906170675875
Oasl1,269.4076574478199,0.6353092938145425,0.530086197431658,0.1251835867188323,0.2346715663719024
Oasl2,1461.5074050527783,1.5546647954549195,0.5773858034558395,0.0013370332859522981,0.005860728694387937
Oat,1913.3832496957825,-0.1307647510554579,0.2554961843507752,0.5849861881688398,0.7076858141687123
Oaz1,428.4236950064702,-0.07633715219649334,0.2264334016416281,0.7224316752519953,0.8130245853133076
Oaz1-ps,237.61098916261156,0.2525190643820096,0.19318580255101872,0.17716271704824313,0.3018056899815447
Oaz2,646.397287747415,0.08316905742999675,0.1628012397505245,0.6020522680115881,0.7208817978765869
Obfc1,276.1096373203141,-1.3324993865297556,0.2966227920168963,1.485159093598963e-6,1.591316785800603e-5
Obsl1,333.58739090501984,-0.6366715282132744,0.5512079102156563,0.11749454329629062,0.22377893161072784
Ocel1,274.6648696548931,0.11267383836987617,0.24588641912290018,0.6298782148218183,0.7418130422823805
Ociad1,2219.3239003950684,0.03247621140036729,0.18937535590477347,0.8609837139476637,0.91060724725674
Ociad2,525.5396191748705,0.22204397070309342,0.21652688093104355,0.28377972432728177,0.4278418134070837
